LOGRADOURO;BAIRRO ALTO;QUANTIDADE;TIPO;LATITUDE;LONGITUDE
DESEMBARGADOR ANTÔNIO DE PAULA;BOQUEIRÃO;7;VIDA;-25,5071471;-49,2250907
DESEMBARGADOR ANTÔNIO DE PAULA;ALTO BOQUEIRÃO;2;VIDA;-25,5071471;-49,2250907
JOÃO CRYSOSTOMO DA ROSA;CAJURU;51;PATRIMONIO;-25,4478994;-49,2248634
GUILHERME IHLENFELDT;BACACHERI;60;PATRIMONIO;-25,3895;-49,2248593
GUILHERME IHLENFELDT;BACACHERI;10;VIDA;-25,3895;-49,2248593
GUILHERME IHLENFELDT;TINGUI;2;VIDA;-25,3895;-49,2248593
DOUTOR MARINS ALVES DE CAMARGO;TINGUI;2;VIDA;-25,3812587;-49,2246267
DIOGO MUGIATTI;BOQUEIRÃO;88;PATRIMONIO;-25,5089199;-49,2241832
DIOGO MUGIATTI;BOQUEIRÃO;6;VIDA;-25,5089199;-49,2241832
DA. BÁRBARA CID;UBERABA;15;PATRIMONIO;-25,4935784;-49,2241418
DONA BÁRBARA CID;UBERABA;2;VIDA;-25,4935784;-49,2241418
PREFEITO MAURÍCIO FRUET;CAJURU;41;PATRIMONIO;-25,4394904;-49,2238585
PREFEITO MAURÍCIO FRUET;CAJURU;6;VIDA;-25,4394904;-49,2238585
PREFEITO MAURÍCIO FRUET;CAJURU;66;PATRIMONIO;-25,4394904;-49,2238585
PREFEITO MAURÍCIO FRUET;CAJURU;10;VIDA;-25,4394904;-49,2238585
PEDRO JACOB KLOCK;SANTA CÂNDIDA;6;PATRIMONIO;-25,3626209;-49,223602
SENADOR SALGADO FILHO;GUABIROTUBA;20;PATRIMONIO;-25,4844386;-49,2234377
SENADOR SALGADO FILHO;UBERABA;12;PATRIMONIO;-25,4844386;-49,2234377
SENADOR SALGADO FILHO;UBERABA;7;VIDA;-25,4844386;-49,2234377
SENADOR SALGADO FILHO;GUABIROTUBA;4;VIDA;-25,4844386;-49,2234377
SENADOR SALGADO FILHO;UBERABA;9;PATRIMONIO;-25,4844386;-49,2234377
CALIXTO DE JESUS;TINGUI;2;VIDA;-25,3794668;-49,2232645
AMADEU CIPRIANO DA SILVA;UBERABA;7;PATRIMONIO;-25,4942254;-49,2228535
CAPÃO DA IMBUIA;CAPÃO DA IMBUIA;2;VIDA;-25,4395454;-49,222349
PADRE JOÃO WISLINSKI;SANTA CÂNDIDA;3;VIDA;-25,3746262;-49,2221816
CURITIBA PARANAGUÁ BR-277;CAJURU;20;PATRIMONIO;-25,45810416;-49,22206947
CURITIBA PARANAGUÁ BR-277;CAJURU;6;VIDA;-25,45810416;-49,22206947
PRESIDENTE AFFONSO CAMARGO;CAJURU;169;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;JARDIM BOTÂNICO;135;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;REBOUÇAS;89;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAPÃO DA IMBUIA;67;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CRISTO REI;51;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAPÃO DA IMBUIA;36;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAJURU;35;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;JARDIM BOTÂNICO;32;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;REBOUÇAS;20;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CENTRO;8;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CRISTO REI;4;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CENTRO;3;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;JARDIM BOTÂNICO;144;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAPÃO DA IMBUIA;98;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAJURU;95;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;JARDIM BOTÂNICO;63;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;REBOUÇAS;44;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CRISTO REI;37;PATRIMONIO;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAJURU;28;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;CAPÃO DA IMBUIA;14;VIDA;-25,4398175;-49,2217413
PRESIDENTE AFFONSO CAMARGO;REBOUÇAS;11;VIDA;-25,4398175;-49,2217413
MARECHAL MASCARENHAS DE MORAES;ATUBA;7;PATRIMONIO;-25,3770509;-49,2217195
ENGENHEIRO FARID SURUGI;TARUMÃ;6;PATRIMONIO;-25,4317689;-49,2216499
ROSALINA CASARI;BOQUEIRÃO;6;PATRIMONIO;-25,5016852;-49,2216116
RUY HOLZMANN;SANTA CÂNDIDA;2;VIDA;-25,3702624;-49,2215048
LAURO DROMLEWICZ;SANTA CÂNDIDA;5;PATRIMONIO;-25,3688422;-49,2213893
LAURO DROMLEWICZ;SANTA CÂNDIDA;3;VIDA;-25,3688422;-49,2213893
ADOLFO WERNECK;UBERABA;4;VIDA;-25,4795486;-49,2213731
WILLIAM BOOTH;BOQUEIRÃO;9;PATRIMONIO;-25,5121824;-49,2211986
WILLIAM BOOTH;BOQUEIRÃO;6;VIDA;-25,5121824;-49,2211986
ARLINDO DE LARA;TINGUI;3;VIDA;-25,3857175;-49,2209711
JOAQUIM CARDOSO DA SILVEIRA;BOQUEIRÃO;72;PATRIMONIO;-25,5065475;-49,2209002
JOAQUIM CARDOSO DA SILVEIRA;BOQUEIRÃO;7;VIDA;-25,5065475;-49,2209002
FREDERICO STADLER JUNIOR;CAPÃO DA IMBUIA;35;PATRIMONIO;-25,4343096;-49,2208314
FREDERICO STADLER JÚNIOR;CAPÃO DA IMBUIA;19;PATRIMONIO;-25,4343096;-49,2208314
FREDERICO STADLER JUNIOR;CAJURU;8;PATRIMONIO;-25,4343096;-49,2208314
FREDERICO STADLER JÚNIOR;CAJURU;7;PATRIMONIO;-25,4343096;-49,2208314
FREDERICO STADLER JUNIOR;CAPÃO DA IMBUIA;3;VIDA;-25,4343096;-49,2208314
REINALDO THÁ;CAJURU;3;VIDA;-25,4437557;-49,220614
FAGUNDES VARELA;BACACHERI;5;PATRIMONIO;-25,4094994;-49,220605
NOVA DE COLOMBO;SANTA CÂNDIDA;12;PATRIMONIO;-25,3712259;-49,2199774
NOVA DE COLOMBO;SANTA CÂNDIDA;3;VIDA;-25,3712259;-49,2199774
RORAIMA;CAJURU;78;PATRIMONIO;-25,4560177;-49,2197859
RORAIMA;CAJURU;12;VIDA;-25,4560177;-49,2197859
CEZINANDO DIAS PAREDES;BOQUEIRÃO;16;PATRIMONIO;-25,5116029;-49,2197549
CEZINANDO DIAS PAREDES;BOQUEIRÃO;4;VIDA;-25,5116029;-49,2197549
JOÃO RIBEIRO;JARDIM DAS AMÉRICAS;3;VIDA;-25,4647707;-49,2196504
PAULO AUGUSTO;BOQUEIRÃO;2;VIDA;-25,5042913;-49,2193659
MÁXIMO JOÃO KOPP;SANTA CÂNDIDA;4;VIDA;-25,3755299;-49,2192651
OSMÁRIO DE LIMA;CAPÃO DA IMBUIA;59;PATRIMONIO;-25,4337706;-49,2192075
OSMÁRIO DE LIMA;CAJURU;11;PATRIMONIO;-25,4337706;-49,2192075
MIGUEL CALUF;CAJURU;32;PATRIMONIO;-25,4556494;-49,2186744
MIGUEL CALUF;CAJURU;12;VIDA;-25,4556494;-49,2186744
TENENTE CORONEL BENJAMIN LAGE;UBERABA;90;PATRIMONIO;-25,4985457;-49,2185222
 TENENTE CORONEL BENJAMIN LAGE;UBERABA;10;PATRIMONIO;-25,4985457;-49,2185222
TENENTE CORONEL BENJAMIN LAGE;UBERABA;3;VIDA;-25,4985457;-49,2185222
NILTON JOÃO MARCHESINI;CAJURU;5;PATRIMONIO;-25,4489905;-49,2185087
ENGENHEIRA ENEDINA ALVES MARQUES;CAJURU;77;PATRIMONIO;-25,4513179;-49,2184737
 ENGENHEIRA ENEDINA ALVES MARQUES;CAJURU;5;PATRIMONIO;-25,4513179;-49,2184737
MONTEIRO TOURINHO;TINGUI;36;PATRIMONIO;-25,3871397;-49,2184257
MONTEIRO TOURINHO;BOA VISTA;10;PATRIMONIO;-25,3871397;-49,2184257
MONTEIRO TOURINHO;TINGUI;3;VIDA;-25,3871397;-49,2184257
CAPITAO LEÔNIDAS MARQUES;UBERABA;5;PATRIMONIO;-25,4746055;-49,2181245
PEDRO BOCCHINO;CAJURU;80;PATRIMONIO;-25,450523;-49,2180668
PEDRO BOCCHINO;CAJURU;25;VIDA;-25,450523;-49,2180668
 PEDRO BOCCHINO;CAJURU;2;VIDA;-25,450523;-49,2180668
CAPITÃO LEONIDAS MARQUES;UBERABA;24;PATRIMONIO;-25,4759995;-49,2176449
CAPITÃO LEONIDAS MARQUES;UBERABA;4;VIDA;-25,4759995;-49,2176449
ANTONIO ANDRIGUETTO;UBERABA;3;VIDA;-25,5000774;-49,2168923
NICANOR ACYR MILANO;UBERABA;2;VIDA;-25,4986249;-49,2167207
JOSÉ MAZEPA;BACACHERI;15;PATRIMONIO;-25,3959934;-49,2165465
ADELAIDE MATTANA VILLA;UBERABA;2;VIDA;-25,5005249;-49,2164819
SANTA MADALENA SOFIA BARAT;BAIRRO ALTO;8;PATRIMONIO;-25,4130082;-49,2164143
SANTA MADALENA SOFIA BARAT;BAIRRO ALTO;4;VIDA;-25,4130082;-49,2164143
GRACIETTE SALMON;UBERABA;12;PATRIMONIO;-25,5008668;-49,2161684
PROF. BENEDITO CONCEIÇÃO;CAPÃO DA IMBUIA;7;PATRIMONIO;-25,4388179;-49,215938
PROFESSOR BENEDITO CONCEIÇÃO;CAPÃO DA IMBUIA;3;VIDA;-25,4388179;-49,215938
CUIABÁ;CAJURU;5;VIDA;-25,456489;-49,2158131
CUIABÁ;CAJURU;5;PATRIMONIO;-25,456489;-49,2158131
LUIZ FRANÇA;CAJURU;50;PATRIMONIO;-25,4599614;-49,2157649
LUIZ FRANÇA;CAJURU;9;VIDA;-25,4599614;-49,2157649
PROFESSOR NIVALDO BRAGA;CAJURU;7;VIDA;-25,4307258;-49,2157059
PROFESSOR NIVALDO BRAGA;CAPÃO DA IMBUIA;6;PATRIMONIO;-25,4307258;-49,2157059
PROF. NIVALDO BRAGA;CAPÃO DA IMBUIA;5;PATRIMONIO;-25,4307258;-49,2157059
PROFESSOR NIVALDO BRAGA;CAJURU;5;PATRIMONIO;-25,4307258;-49,2157059
PROF. NIVALDO BRAGA;CAPÃO DA IMBUIA;3;VIDA;-25,4307258;-49,2157059
PROFESSOR NIVALDO BRAGA;CAPÃO DA IMBUIA;2;VIDA;-25,4307258;-49,2157059
LÁZARO NINI DE CAMPOS;UBERABA;4;VIDA;-25,4884044;-49,2156349
RAIMUNDO NINA RODRIGUES;CAJURU;13;PATRIMONIO;-25,44603711;-49,21546103
RAIMUNDO NINA RODRIGUES;CAJURU;9;VIDA;-25,44603711;-49,21546103
NATAL;CAJURU;13;PATRIMONIO;-25,501942;-49,215186
NATAL;CAJURU;6;VIDA;-25,501942;-49,215186
KONRAD ADENAUER;TARUMÃ;17;PATRIMONIO;-25,4257932;-49,2151691
KONRAD ADENAUER;TARUMÃ;3;VIDA;-25,4257932;-49,2151691
PAULO DE FRONTIN;CAJURU;73;PATRIMONIO;-25,4596516;-49,2146327
PAULO DE FRONTIN;CAJURU;3;VIDA;-25,4596516;-49,2146327
DOS FERROVIÁRIOS;CAJURU;14;PATRIMONIO;-25,4526978;-49,2145997
DOS FERROVIÁRIOS;CAJURU;4;VIDA;-25,4526978;-49,2145997
ENGENHEIRO COSTA BARROS;CAJURU;103;PATRIMONIO;-25,4525193;-49,2143941
ENGENHEIRO COSTA BARROS;CAJURU;33;VIDA;-25,4525193;-49,2143941
ENGENHEIRO COSTA BARROS;CAJURU;70;PATRIMONIO;-25,4525193;-49,2143941
ENGENHEIRO COSTA BARROS;CAJURU;29;VIDA;-25,4525193;-49,2143941
ALEIXO SCHLUGA;SANTA CÂNDIDA;2;VIDA;-25,3685152;-49,2140536
PARANÁ;BOA VISTA;307;PATRIMONIO;-25,427075;-49,21387191
PARANÁ;SANTA CÂNDIDA;188;PATRIMONIO;-25,427075;-49,21387191
PARANÁ;BACACHERI;171;PATRIMONIO;-25,427075;-49,21387191
PARANÁ;CABRAL;111;PATRIMONIO;-25,427075;-49,21387191
PARANÁ;BACACHERI;108;VIDA;-25,427075;-49,21387191
PARANÁ;BOA VISTA;96;VIDA;-25,427075;-49,21387191
PARANÁ;SANTA CÂNDIDA;81;VIDA;-25,427075;-49,21387191
PARANÁ;CABRAL;65;VIDA;-25,427075;-49,21387191
PARANÁ;TINGUI;41;VIDA;-25,427075;-49,21387191
PARANÁ;TINGUI;40;PATRIMONIO;-25,427075;-49,21387191
 PARANÁ;BOA VISTA;19;PATRIMONIO;-25,427075;-49,21387191
 PARANÁ;SANTA CÂNDIDA;9;PATRIMONIO;-25,427075;-49,21387191
 PARANÁ;SANTA CÂNDIDA;4;VIDA;-25,427075;-49,21387191
 PARANÁ;BOA VISTA;3;VIDA;-25,427075;-49,21387191
PROFESSORA OLGA BALSTER;CAJURU;7;PATRIMONIO;-25,43024;-49,2134492
PROFESSORA OLGA BALSTER;CAJURU;2;VIDA;-25,43024;-49,2134492
PAULO TURKIEWICZ;TARUMÃ;5;PATRIMONIO;-25,4228092;-49,2133156
NAPOLEÃO BONAPARTE;BAIRRO ALTO;3;VIDA;-25,4199718;-49,2130415
MAURÍCIO THÁ;UBERABA;3;VIDA;-25,4913187;-49,2128922
SEBASTIÃO MARCOS LUIZ;CAJURU;21;PATRIMONIO;-25,464072;-49,2123482
SEBASTIÃO MARCOS LUIZ;CAJURU;9;VIDA;-25,464072;-49,2123482
JOSÉ FABIANO BARCIK;CAJURU;2;VIDA;-25,463897;-49,2117813
CATULO DA PAIXÃO CEARENSE;CAJURU;23;PATRIMONIO;-25,4665454;-49,2117427
CATULO DA PAIXÃO CEARENSE;CAJURU;4;VIDA;-25,4665454;-49,2117427
CAPITÃO GUILHERME BIANCHI;CAJURU;2;VIDA;-25,4543006;-49,2115599
AVIADOR ARMIN BUHRER;UBERABA;2;VIDA;-25,4935606;-49,2115189
DAS OLARIAS;SANTA CÂNDIDA;21;PATRIMONIO;-25,3726439;-49,2111259
DAS OLARIAS;ATUBA;6;PATRIMONIO;-25,3726439;-49,2111259
DAS OLARIAS;SANTA CÂNDIDA;2;VIDA;-25,3726439;-49,2111259
DE SANTA CÂNDIDA;SANTA CÂNDIDA;3;VIDA;-25,3640289;-49,2109233
VEREADOR NICOLAU LANGE;TARUMÃ;6;PATRIMONIO;-25,4267017;-49,2108153
CLÁVIO MOLINARI;CAPÃO DA IMBUIA;22;PATRIMONIO;-25,4399722;-49,2106112
CLÁVIO MOLINARI;CAJURU;10;PATRIMONIO;-25,4399722;-49,2106112
CLÁVIO MOLINARI;CAPÃO DA IMBUIA;2;VIDA;-25,4399722;-49,2106112
ARACAJU;CAJURU;2;VIDA;-25,4602118;-49,210593
ARNOLDO WOLFF GAENSLY;ATUBA;2;VIDA;-25,3763354;-49,210524
ENGENHEIRO BENEDICTO SADDOCK DE SÁ;ATUBA;8;PATRIMONIO;-25,3735777;-49,2102824
EGITO;CAJURU;2;VIDA;-25,466841;-49,2102579
FILIPINAS;CAJURU;71;PATRIMONIO;-25,4652115;-49,2097958
FILIPINAS;CAJURU;53;VIDA;-25,4652115;-49,2097958
ZACARIAS;CENTRO;39;PATRIMONIO;-25,4783808;-49,2095325
ZACARIAS;CENTRO;17;VIDA;-25,4783808;-49,2095325
EMILIO BERTOLINI;CAJURU;8;VIDA;-25,4457819;-49,2091056
EMÍLIO BERTOLINI;CAJURU;6;PATRIMONIO;-25,4457819;-49,2091056
EMÍLIO BERTOLINI;CAJURU;2;VIDA;-25,4457819;-49,2091056
GASTÃO LUIZ CRULS;BAIRRO ALTO;4;VIDA;-25,3931981;-49,2088905
SINFONIA;CAJURU;2;VIDA;-25,4635849;-49,2088037
AUGUSTO DAVID DE MORAES;UBERABA;33;PATRIMONIO;-25,4878254;-49,2087937
PAULO KISSULA;CAPÃO DA IMBUIA;2;VIDA;-25,4434254;-49,2085457
DELEGADO LEOPOLDO BELCZAK;CAPÃO DA IMBUIA;7;VIDA;-25,443329;-49,2084959
DELEGADO LEOPOLDO BELCZAK;CAPÃO DA IMBUIA;7;PATRIMONIO;-25,443329;-49,2084959
HUMBERTO GIRALDI;CAJURU;2;VIDA;-25,4491009;-49,2084895
COMENDADOR FRANCO;JARDIM BOTÂNICO;30;PATRIMONIO;-25,5016358;-49,2082049
COMENDADOR FRANCO;GUABIROTUBA;28;PATRIMONIO;-25,5016358;-49,2082049
COMENDADOR FRANCO;UBERABA;20;PATRIMONIO;-25,5016358;-49,2082049
COMENDADOR FRANCO;JARDIM BOTÂNICO;7;VIDA;-25,5016358;-49,2082049
COMENDADOR FRANCO;PRADO VELHO;7;VIDA;-25,5016358;-49,2082049
COMENDADOR FRANCO;JARDIM DAS AMÉRICAS;6;PATRIMONIO;-25,5016358;-49,2082049
COMENDADOR FRANCO;GUABIROTUBA;4;VIDA;-25,5016358;-49,2082049
COMENDADOR FRANCO;UBERABA;3;VIDA;-25,5016358;-49,2082049
COMENDADOR FRANCO;JARDIM BOTÂNICO;6;PATRIMONIO;-25,5016358;-49,2082049
ZACARIAS GOMES DE SOUZA;UBERABA;6;PATRIMONIO;-25,4836142;-49,2081474
ZACARIAS GOMES DE SOUZA;UBERABA;2;VIDA;-25,4836142;-49,2081474
JOAQUIM DA COSTA RIBEIRO;BAIRRO ALTO;3;VIDA;-25,3920516;-49,2081459
CORONEL DOMINGOS SOARES;BAIRRO ALTO;4;VIDA;-25,4195815;-49,2081263
MACEIÓ;CAJURU;8;VIDA;-25,4602438;-49,2081035
VELCY BOLIVAR GRANDÓ;UBERABA;24;PATRIMONIO;-25,4937291;-49,2079595
VELCY BOLIVAR GRANDÓ;UBERABA;7;VIDA;-25,4937291;-49,2079595
SARGENTO LUIZ GONZAGA MARTINS RIBAS;UBERABA;6;PATRIMONIO;-25,4917461;-49,2071097
ALBERICO FLORES BUENO;BAIRRO ALTO;6;PATRIMONIO;-25,4002313;-49,2068901
LOURIVAL CORDEIRO;UBERABA;5;VIDA;-25,4958267;-49,2067132
CURITIBA PARANAGUÁ BR-277;UBERABA;49;PATRIMONIO;-25,47646822;-49,20666309
LOURIVAL WENDLER;CAJURU;55;PATRIMONIO;-25,4683419;-49,2066337
LOURIVAL WENDLER;CAJURU;49;VIDA;-25,4683419;-49,2066337
BRASILIO DE LARA;BAIRRO ALTO;2;VIDA;-25,4283363;-49,206521
LACRIDES FERNANDES SANTOS;UBERABA;3;VIDA;-25,4927758;-49,206452
IVONE ESPÍRITO SANTO GARCIA;UBERABA;44;PATRIMONIO;-25,4954377;-49,206437
IVONE ESPÍRITO SANTO GARCIA;UBERABA;4;VIDA;-25,4954377;-49,206437
CEILÃO;CAJURU;6;PATRIMONIO;-25,4688019;-49,2063614
CEILÃO;CAJURU;2;VIDA;-25,4688019;-49,2063614
MAMORÉ;MERCÊS;2;VIDA;-25,4001554;-49,2062497
PEDRO VIOLANI;CAJURU;28;PATRIMONIO;-25,4588093;-49,2061537
BR CENTO E DEZESSEIS;ATUBA;5;PATRIMONIO;-25,38962661;-49,20614601
PROFESSOR TOSHIAKI SAITO;UBERABA;3;VIDA;-25,4915357;-49,2061446
AMADOR BUENO;CAJURU;3;VIDA;-25,4672274;-49,2059661
RIO TIETÊ;ATUBA;2;VIDA;-25,3967254;-49,2059643
DOUTOR OZÉAS SARAIVA DE ARAÚJO;UBERABA;40;PATRIMONIO;-25,4890746;-49,2058571
 DOUTOR OZÉAS SARAIVA DE ARAÚJO;UBERABA;11;PATRIMONIO;-25,4890746;-49,2058571
ADILIO RAMOS;BAIRRO ALTO;22;VIDA;-25,4108234;-49,2057915
ADILIO RAMOS;BAIRRO ALTO;17;PATRIMONIO;-25,4108234;-49,2057915
RIO PELOTAS;ATUBA;4;VIDA;-25,394985;-49,2054535
RIO PELOTAS;BAIRRO ALTO;3;VIDA;-25,394985;-49,2054535
RIO MUCURI;BAIRRO ALTO;8;VIDA;-25,3980903;-49,2052831
RIO MUCURI;BAIRRO ALTO;6;PATRIMONIO;-25,3980903;-49,2052831
RIO MUCURI;ATUBA;2;VIDA;-25,3980903;-49,2052831
CABO CORNÉLIO DE SOUZA MARTINS;UBERABA;3;VIDA;-25,4871107;-49,2050652
EUNICE BETTINI BARTOSZECK;UBERABA;13;PATRIMONIO;-25,4912989;-49,2050586
EUNICE BETTINI BARTOSZECK;UBERABA;6;VIDA;-25,4912989;-49,2050586
TEÓFILO OTONI;CAJURU;23;PATRIMONIO;-25,4549948;-49,2050396
TEÓFILO OTONI;CAJURU;7;VIDA;-25,4549948;-49,2050396
FORTALEZA;CAJURU;59;PATRIMONIO;-25,4584563;-49,2050363
FORTALEZA;CAJURU;9;VIDA;-25,4584563;-49,2050363
BIRMÂNIA;CAJURU;2;VIDA;-25,4669897;-49,2049986
NICODEMUS ZEGLIN;UBERABA;3;VIDA;-25,4907118;-49,2046682
BERNARDO BUBNIAK;ATUBA;10;PATRIMONIO;-25,3844852;-49,204667
PINTOR RICARDO KRIEGER;ATUBA;41;PATRIMONIO;-25,3831738;-49,2046651
PINTOR RICARDO KRIEGER;ATUBA;13;VIDA;-25,3831738;-49,2046651
PINTOR RICARDO KRIEGER;BOA VISTA;7;PATRIMONIO;-25,3831738;-49,2046651
RIO JAGUARIBE;BAIRRO ALTO;2;VIDA;-25,3994172;-49,2046586
PROFESSOR DAVID JORGE CURI;CAJURU;3;VIDA;-25,4461517;-49,2045546
JORNALISTA ADERBAL G STRESSER;CAJURU;25;PATRIMONIO;-25,4705309;-49,2044573
JORNALISTA ADERBAL G STRESSER;CAJURU;7;VIDA;-25,4705309;-49,2044573
JORNALISTA ADERBAL GAERTNER STRESSER;CAJURU;22;PATRIMONIO;-25,4705309;-49,2044573
DEPUTADO TENÓRIO CAVALCANTI;UBERABA;5;PATRIMONIO;-25,4812063;-49,2043536
JORGE LUIS DELLA COLETTA;CAPÃO DA IMBUIA;11;PATRIMONIO;-25,4415713;-49,2042997
SEBASTIÃO ALVES FERREIRA;BAIRRO ALTO;7;PATRIMONIO;-25,4086381;-49,2042048
SEBASTIÃO ALVES FERREIRA;BAIRRO ALTO;2;VIDA;-25,4086381;-49,2042048
ADHMAR VIEIRA DE ARAÚJO;UBERABA;29;PATRIMONIO;-25,4889712;-49,2040105
DANTE MELARA;CAJURU;4;VIDA;-25,4581011;-49,2039118
PADRE JOSE EDMUNDO DILLY;CAPÃO DA IMBUIA;13;VIDA;-25,4345618;-49,2038098
JOSÉ DE OLIVEIRA FRANCO;BAIRRO ALTO;16;PATRIMONIO;-25,4178948;-49,2037652
JOSÉ DE OLIVEIRA FRANCO;BAIRRO ALTO;10;VIDA;-25,4178948;-49,2037652
HENRIQUE CORREIA;BAIRRO ALTO;5;PATRIMONIO;-25,4068797;-49,2037646
HENRIQUE CORREIA;BAIRRO ALTO;2;VIDA;-25,4068797;-49,2037646
OLINDO CAETANI;UBERABA;168;PATRIMONIO;-25,4929498;-49,2034723
 OLINDO CAETANI;UBERABA;16;PATRIMONIO;-25,4929498;-49,2034723
OLINDO CAETANI;UBERABA;4;VIDA;-25,4929498;-49,2034723
ADALBERTO TADEU VOROBI;CAJURU;47;PATRIMONIO;-25,445815;-49,2034515
ADALBERTO TADEU VOROBI;CAPÃO DA IMBUIA;8;PATRIMONIO;-25,445815;-49,2034515
ADALBERTO TADEU VOROBI;CAJURU;7;VIDA;-25,445815;-49,2034515
RIO IRIRI;BAIRRO ALTO;34;PATRIMONIO;-25,4020874;-49,2034017
RIO IRIRI;BAIRRO ALTO;6;VIDA;-25,4020874;-49,2034017
FRANCISCO LICNERSKI;UBERABA;19;PATRIMONIO;-25,4811062;-49,2031104
BOM JESUS;CABRAL;2;VIDA;-25,5411265;-49,202971
DA TRINDADE;CAJURU;22;PATRIMONIO;-25,4549734;-49,2024927
DA TRINDADE;CAJURU;6;VIDA;-25,4549734;-49,2024927
JORNALISTA ALCEU CHICHORRO;BAIRRO ALTO;43;PATRIMONIO;-25,412543;-49,202365
JORNALISTA ALCEU CHICHORRO;BAIRRO ALTO;2;VIDA;-25,412543;-49,202365
JORNALISTA ALCEU CHICHORRO;BAIRRO ALTO;7;PATRIMONIO;-25,412543;-49,202365
ARNO FELICIANO DE CASTILHO;BAIRRO ALTO;5;PATRIMONIO;-25,4294103;-49,2022276
ALFREDO SAMPAIO;CAPÃO DA IMBUIA;2;VIDA;-25,4413807;-49,2019402
ALBERTO GESSER;CAJURU;12;PATRIMONIO;-25,4486682;-49,2017867
JOSÉ LAURINDO DE CASTRO;UBERABA;2;VIDA;-25,4974794;-49,2016829
LEONARDO GELINSKI;CAJURU;6;PATRIMONIO;-25,4485677;-49,2014167
LEONARDO GELINSKI;CAJURU;2;VIDA;-25,4485677;-49,2014167
RIO JARI;ATUBA;11;PATRIMONIO;-25,4011939;-49,2012464
RIO JARI;BAIRRO ALTO;5;PATRIMONIO;-25,4011939;-49,2012464
RIO JARI;BAIRRO ALTO;3;VIDA;-25,4011939;-49,2012464
FLORIANOPOLIS;CAJURU;5;VIDA;-25,4554592;-49,2012197
ETIOPIA;CAJURU;2;VIDA;-25,4660176;-49,201097
HEITOR BAGGIO VIDAL;BAIRRO ALTO;33;PATRIMONIO;-25,4262916;-49,2010637
 HEITOR BAGGIO VIDAL;BAIRRO ALTO;6;PATRIMONIO;-25,4262916;-49,2010637
HEITOR BAGGIO VIDAL;BAIRRO ALTO;5;VIDA;-25,4262916;-49,2010637
JOAO HENRIQUE HOFFMANN;UBERABA;7;PATRIMONIO;-25,49656948;-49,20105
GUIRINO JORY;UBERABA;5;PATRIMONIO;-25,4965581;-49,2010496
HELENA CARCERERI PIEKARSKI;UBERABA;2;VIDA;-25,4919583;-49,2008449
JOÃO BATISTA SCUCATO;ATUBA;37;PATRIMONIO;-25,3833996;-49,2008021
JOÃO BATISTA SCUCATO;ATUBA;5;VIDA;-25,3833996;-49,2008021
RIO JAPURÁ;BAIRRO ALTO;29;PATRIMONIO;-25,3994498;-49,2007792
RIO JAPURÁ;ATUBA;18;PATRIMONIO;-25,3994498;-49,2007792
RIO JAPURÁ;ATUBA;7;VIDA;-25,3994498;-49,2007792
ENGENHEIRO BENEDITO MARIO DA SILVA;CAJURU;62;VIDA;-25,4682708;-49,2004286
ENGENHEIRO BENEDITO MARIO DA SILVA;CAJURU;40;PATRIMONIO;-25,4682708;-49,2004286
ENGENHEIRO BENEDITO MÁRIO DA SILVA;CAJURU;44;PATRIMONIO;-25,4682708;-49,2004286
ENGENHEIRO BENEDITO MÁRIO DA SILVA;CAJURU;22;VIDA;-25,4682708;-49,2004286
GUILHERME WALTER LOWRY;UBERABA;28;PATRIMONIO;-25,4866011;-49,2004111
GUILHERME WALTER LOWRY;UBERABA;7;VIDA;-25,4866011;-49,2004111
LEONARDO GELINSKI (AV. MARGINAL);CAJURU;33;PATRIMONIO;-25,45335597;-49,2004001
MERCEDES STRESSER;BAIRRO ALTO;6;PATRIMONIO;-25,4197202;-49,2002807
