NOME;LOGRADOURO;BAIRRO;TIPO;LATITUDE;LONGITUDE
VILA SANDRA, C M E I;RUA ETELVINA DA LUZ DE BARROS 483;CIC;PÚBLICA;-25,4552202;-49,3452308
NATALIA REGINATO, C E-EF M PROFIS;RUA GOIANIA 679;OFICINAS;PÚBLICA;-25,4554276;-49,2198647
LINNEU F DO AMARAL, E M PREF-EI EF;RUA RORAIMA 1570;CAJURU;PÚBLICA;-25,4560177;-49,2197859
JULIO MESQUITA, C E PROF-EF M PROFIS;RUA MARIA THEODORA DE PAULA COSTA 49;JARDIM DAS AMERICAS;PÚBLICA;-25,4564288;-49,22876236
JARDIM SANTOS ANDRADE, E M-EI EF;RUA LUIZ ZILLI 405;CAMPO COMPRIDO;PÚBLICA;-25,4567399;-49,325859
MORADIAS AUGUSTA, C M E I;RUA ROBERT REDZIMSKI 903;CIC;PÚBLICA;-25,4568851;-49,35017427
HEITOR DE A FURTADO, E M CEI-EF;RUA ROBERT REDZIMSKI 971;CIC;PÚBLICA;-25,45696465;-49,34949288
TECNICA, E-ANEXA UFPR;RUA DR ALCIDES VIEIRA ARCOVERDE 1225;JARDIM DAS AMERICAS;PÚBLICA;-25,4570097;-49,2359081
VILA SAO JOSE, E M-EI EF;RUA NOVA LONDRINA 364;AUGUSTA;PÚBLICA;-25,4570223;-49,3777598
SAO JOSE, C M E I;RUA SARG HAROLDO CORDEIRO JUNIOR 315;AUGUSTA;PÚBLICA;-25,45731376;-49,37948243
SANTOS ANDRADE, C M E I;RUA REINALDO RICHTER 291;CAMPO COMPRIDO;PÚBLICA;-25,4579242;-49,3236476
RITTA ANNA DE CASSIA, E M CEI-EF;RUA FORTALEZA 1645;CAJURU;PÚBLICA;-25,458132;-49,2050192
PAULA GOMES, C E-EF M;RUA CURUPIS 903;SANTA QUITERIA;PÚBLICA;-25,45961425;-49,30732208
CAMPO MOURAO, E M-EF;RUA ACYR SANTOS 22;VILA IZABEL;PÚBLICA;-25,4597368;-49,2999528
MARIA DO CARMO MARTINS, E M-EI EF;RUA JOAO DEMBINSKI 1377;CIC;PÚBLICA;-25,4599466;-49,3450868
OLIVIO BELICH, C E DEP-EF M;RUA ENGENHEIRO COSTA BARROS 1600;CAJURU;PÚBLICA;-25,4602512;-49,2120796
MORADIAS DO RIBEIRAO, E M-EI EF;RUA JOAO DEMBINSKI 3052;CIC;PÚBLICA;-25,4604343;-49,3451625
VO NAZARETH, C M E I;RUA FORTALEZA 1932;CAJURU;PÚBLICA;-25,4606227;-49,2044002
DORACY CEZARINO, E E-EF;RUA EUGENIO PAROLIN 588;PAROLIN;PÚBLICA;-25,4607677;-49,2584829
AUTODROMO, C M E I;RUA LEONARDO NOVICKI 995;CAJURU;PÚBLICA;-25,4616393;-49,1963524
LINA M M MOREIRA, E M PROFA CEI-EI EF;RUA LUIZ RONALDO CANALLI 3100;CAMPO COMPRIDO;PÚBLICA;-25,46177395;-49,33349881
ELZA LERNER, E M-EI EF;RUA LUIZ FRANCA 2873;CAJURU;PÚBLICA;-25,4618143;-49,2149364
SANTOS DUMONT, C E-EF M;RUA RIO GRANDE DO SUL 1800;VILA GUAIRA;PÚBLICA;-25,4618553;-49,2899875
SANTA QUITERIA, C M E I;RUA DIVINA PROVIDENCIA 1500;SANTA QUITERIA;PÚBLICA;-25,46188295;-49,31714095
VILA CAMARGO, C M E I;RUA PAULO DE FONTIN 820;CAJURU;PÚBLICA;-25,46200132;-49,21402906
GABRIELA MISTRAL, C E-EF M;RUA TABAJARAS 840;VILA IZABEL;PÚBLICA;-25,4620694;-49,2983625
NICE BRAGA, C M E I;RUA BOCAIUVA 351;SANTA QUITERIA;PÚBLICA;-25,4629419;-49,3045411
MARCAL JUSTEN, E M DES-EF;RUA SANTA CATARINA 710;AGUA VERDE;PÚBLICA;-25,46326335;-49,28321802
PAULINA P BORSARI, C E-EF M;RUA DR JOAQUIM I SILVEIRA DA MOTTA 484;GUABIROTUBA;PÚBLICA;-25,4635284;-49,2377026
NANSYR CECATO CAVICHIOLO, E M PROFA-EIEF;RUA FRANCISCO PAROLIN 930;PAROLIN;PÚBLICA;-25,4641413;-49,261043
ALCINDO FANAYA JR, C E P/SURDOS-EI EF M;RUA VITAL BRASIL 447;VILA IZABEL;PÚBLICA;-25,4642073;-49,2915103
MARIA NICOLAS, E M PROFA-EF;RUA IRATI 340;SANTA QUITERIA;PÚBLICA;-25,4643603;-49,3059692
CONJUNTO ILHA BELA, C M E I;RUA ARARANGUA 381;CIC;PÚBLICA;-25,4644059;-49,3410682
POL MILITAR, C CEL P M F S MIR-EF M;RUA JOSE FERREIRA PINHEIRO 349;PORTAO;PÚBLICA;-25,4645338;-49,2949245
SENHORINHA M SARMENTO, C E C-M-EF M;RUA CATULO DA PAIXAO CEARENSE 1000;CAJURU;PÚBLICA;-25,4648995;-49,2052845
JOSE RICHA, E E-EF MOD ED ESP;RUA TAMOIOS 1385;VILA IZABEL;PÚBLICA;-25,4652516;-49,2972342
GUILHERME CANTO DARIN, C M E I;RUA FRANCISCO PAROLIN 933;PAROLIN;PÚBLICA;-25,465346;-49,2637618
PEDROSA, E M PRES-EI EF;RUA BOROROS 1279;VILA IZABEL;PÚBLICA;-25,4657973;-49,2948888
JOAO BAPTISTA FONTANA, C M E I;RUA PROFESSOR PORTHOS VELLOZO 619;PAROLIN;PÚBLICA;-25,46580323;-49,26199379
SANTA GUERNERT SCHIER, C M E I;RUA ACRE 1421;GUAIRA;PÚBLICA;-25,4664702;-49,2891582
JOAO CRUCIANI, E M PE-EI EF;RUA JOSE GONCALVES JUNIOR 259;CAMPO COMPRIDO;PÚBLICA;-25,4667202;-49,3271607
PEDRO MACEDO, C E-EF M PROFIS;AV REPUBLICA ARGENTINA 2376;PORTAO;PÚBLICA;-25,467397;-49,2931031
JARDIM SAVANA, C M E I;RUA JEAN BAPTISTA DEBRET 250;GUABIROTUBA;PÚBLICA;-25,4674135;-49,2467851
CONJUNTO MERCURIO, C M E I;RUA LAISLAU MIKOCZ 133;CAJURU;PÚBLICA;-25,4681132;-49,1981414
VILA PAROLIM, C M E I;RUA SERGIPE 40;GUAIRA;PÚBLICA;-25,4685636;-49,2661306
IRATI, E M-EI EF;AV JORNALISTA ADERBAL GAERTNER STRESSER 775;CAJURU;PÚBLICA;-25,4702227;-49,2026334
NILO BRANDAO, C E PROF-EF M;AV JORNALISTA ADERBAL G STRESSER 748;CAJURU;PÚBLICA;-25,470453;-49,2033681
SANTA ROSA, C E-EF M;RUA JOAO TOBIAS DE PAIVA NETO 515;CAJURU;PÚBLICA;-25,4705149;-49,1946604
ITACELINA BITTENCOURT, E M-EI EF;RUA SAO PAULO 2055;GUAIRA;PÚBLICA;-25,4706166;-49,27504701
OSNI CAMARGO CARVALHO, C M E I PROF;RUA MARIA FORTUNATA TOSIN 277;CIC;PÚBLICA;-25,4706511;-49,3403697
AYRTON S DA SILVA, E M-EI EF;RUA ANTONIO MOREIRA LOPES 1283;CAJURU;PÚBLICA;-25,4708325;-49,191921
CARLOS A PEREIRA DE OLIVEIRA, C M E I;RUA MINAS GERAIS 1140;GUAIRA;PÚBLICA;-25,47144975;-49,2712406
MORADIAS IGUACU, C M E I;RUA LUIZ VISINONI 907;CAJURU;PÚBLICA;-25,4716762;-49,1976898
JOAO MACEDO FILHO, E M-EI EF;RUA ULISSES JOSE RIBEIRO 432;UBERABA;PÚBLICA;-25,4719696;-49,2274564
FRANCISCO KLEMTZ, E M CEI-EF;RUA FRANCISCO TISSOT 119;PORTAO;PÚBLICA;-25,472596;-49,3159374
DITMAR BREPOHL, E M-EI EF;RUA CLEMENTE RITZ 420;CIC;PÚBLICA;-25,472759;-49,3480635
CONJUNTO PAQUETA I E II, C M E I;RUA SAO MIGUEL DO OESTE 25;CIC;PÚBLICA;-25,4728236;-49,3437795
PROTASIO DE CARVALHO, C E-EF M;RUA CIDADE GAUCHA 120;CIC;PÚBLICA;-25,4728286;-49,3473562
VILA ROSINHA, C M E I;RUA ALFREDO JAIME FELIPPE 236;PORTAO;PÚBLICA;-25,473517;-49,3153979
VILA MACEDO, C M E I;RUA DONA SAZA LATTES 100;UBERABA;PÚBLICA;-25,4738548;-49,2270167
MARIO COVAS, C M E I;RUA JOSE PICUSSA 150;AUGUSTA;PÚBLICA;-25,4739683;-49,3614258
CANDIDO RONDON, C E C-M MAL-EF M;RUA RICARDO NEGRAO FILHO 287;PORTAO;PÚBLICA;-25,4741452;-49,3121482
MAXIMO ATILIO ASINELLI, C E PROF-EF M;RUA JULIO WISCHRAL 650;UBERABA;PÚBLICA;-25,4743026;-49,223172
PORTAO, C M E I;AV DA REPUBLICA 7570;PORTAO;PÚBLICA;-25,4743323;-49,2771792
UBATUBA/TAMBAU, C M E I;RUA SAO MIGUEL DO OESTE 297;CIC;PÚBLICA;-25,4743748;-49,341267
VILA RIGONI, C M E I;RUA ALFREDO JOSE PINTO 1586;FAZENDINHA;PÚBLICA;-25,4745759;-49,3261976
MIGUEL KRUG, E M-EI EF;RUA MORRETES 1115;PORTAO;PÚBLICA;-25,4749439;-49,2863296
MARIA DE L L PEGORARO, E M PROFA-EI EF;RUA JOAO ALVES DE ARAUJO 273;CAJURU;PÚBLICA;-25,4749806;-49,1962025
PORTO SEGURO, C M E I;RUA DARCI VARGAS 1190;CIC;PÚBLICA;-25,4751727;-49,3498273
CONJUNTO ITATIAIA, C M E I;RUA NICOLAU VOROBI 265;CIC;PÚBLICA;-25,4756706;-49,3475804
CONJUNTO CANANEIA, C M E I;RUA CIDADE DE VARGEAO 69;CIC;PÚBLICA;-25,4766109;-49,3392067
CARAMURU, C M E I;RUA GUIROKU GASTAO AYABE 248;UBERABA;PÚBLICA;-25,4766333;-49,2389289
PIO LANTERI, C E-EF M;RUA DR EUZEBIO DE OLIVEIRA 71;UBERABA;PÚBLICA;-25,4770048;-49,2316336
ATTICO EUSEBIO DA ROCHA, C E D-EF M;AV PRESIDENTE WENCESLAU BRAZ 2779;LINDOIA;PÚBLICA;-25,4770637;-49,2815055
SOLITUDE, C M E I;RUA ISAIAS FERREIRA DA SILVA 205;CAJURU;PÚBLICA;-25,477156;-49,1955999
ESTRELA, C M E I;RUA PROFESSOR ELEVIR DIONYZIO 434;FAZENDINHA;PÚBLICA;-25,4778784;-49,31713427
CEEBJA PROFA LAIS MIQUELOTTO-EF M;RUA ANTONIO REINALDO ZANON 175;CIC;PÚBLICA;-25,4784444;-49,3364505
COLONIA AUGUSTA, E M-EI EF;RUA STANISLAU FELIBRANTE 80;AUGUSTA;PÚBLICA;-25,478452;-49,3593311
VILA LINDOIA, C M E I;RUA CONDE DOS ARCOS 287;LINDOIA;PÚBLICA;-25,4786589;-49,2727985
DONATILA C DOS ANJOS, E M PROFA-EI EF;RUA ALVORADA 520;GUABIROTUBA;PÚBLICA;-25,478806;-49,2392034
JOSE GUIMARAES, C E PROF-EM PROFIS;RUA PRESIDENTE PADUA FLEURY 418;HAUER;PÚBLICA;-25,4788074;-49,2555083
MARIA DO ROCIO R MAESTRELLI, C M E I;RUA ANTONI PAVELSKI 201;AUGUSTA;PÚBLICA;-25,47933343;-49,357912
JOAO XXIII, E M PAPA-EI EF;RUA ITACOLOMI 700;PORTAO;PÚBLICA;-25,4793338;-49,299173
MARIA JULIETA A MALTY, C M A E E PROFA;RUA ITACOLOMI 706;PORTAO;PÚBLICA;-25,4793911;-49,2961492
PIMPAO, C M E I;RUA CARLOS BLANK 670;PORTAO;PÚBLICA;-25,4795159;-49,3047476
DONA FRANCISCA WILSEK, C M E I;RUA ANTONIO PAVELSKI 217;AUGUSTA;PÚBLICA;-25,4795183;-49,3578573
FAZENDINHA, C M E I;RUA ELOI MICHELET0 36;FAZENDINHA;PÚBLICA;-25,47959213;-49,32758664
SAO MIGUEL, E M-EF;RUA RAUL ZANON 175;CIC;PÚBLICA;-25,4796087;-49,3363726
BELMIRO CESAR, E M CEI-EF;RUA PADRE MANUEL DA NOBREGA 327;FANNY;PÚBLICA;-25,4799442;-49,2710966
JOSE BUSNARDO, C E -EF M;RUA MAJOR VICENTE DE CASTRO 1154;VILA FANNY;PÚBLICA;-25,4799967;-49,266458
ISOLDA SCHMID, C E-EF M;RUA ANNE FRANK 1553;HAUER;PÚBLICA;-25,4800668;-49,2465355
ADRIANO G C ROBINE, E M PROFESSOR CEI-EI EF;RUA VEREADOR ELIAS KARAM 480;FAZENDINHA;PÚBLICA;-25,48007052;-49,33137702
VERA CRUZ II, C M E I;RUA SAO JORGE DO OESTE 218;CIC;PÚBLICA;-25,4803601;-49,3515538
OLIVIO S SABOIA, E M CEI-EI EF;RUA JOAO ALEXANDRE KOPP 505;CIC;PÚBLICA;-25,4806786;-49,3475099
JOSE DE ANCHIETA, E M PE-EI EF;RUA DANIEL MIKOVSKI 125;FAZENDINHA;PÚBLICA;-25,4807056;-49,3210741
ELEVIR DIONISIO, E M-EI EF;RUA CAPITÃO JOSE MARIA SOBRINHO 1336;FANNY;PÚBLICA;-25,4808233;-49,2703196
MARUMBI, E M-EI EF;RUA FRANCISCO LICNERSKI 50;UBERABA;PÚBLICA;-25,4811062;-49,2031104
CAIUA I, C M E I;RUA LODOVICO KAMINSKI 3640;CIC;PÚBLICA;-25,4815835;-49,3527684
SIDONIO MURALHA, E M-EF;RUA LODOVICO KAMINSKI 3460;CIC;PÚBLICA;-25,4815835;-49,3527684
VILA FANNY, C M E I;RUA AMERICO VESPUCIO 101;LINDOIA;PÚBLICA;-25,4819641;-49,2760617
SAO PAULO APOSTOLO, C E-EF M;RUA CORONEL JOSE CARVALHO DE OLIVEIRA 1355;UBERABA;PÚBLICA;-25,4822922;-49,2268964
ISSA NACLI, E M CEI-EI EF;RUA CAPITÃO LEONIDAS MARQUES 2147;UBERABA;PÚBLICA;-25,4823267;-49,2137054
UBERABA, C M E I;RUA CAPITÃO LEONIDAS MARQUES 2147;UBERADA;PÚBLICA;-25,4823267;-49,2137054
NEWTON F DA COSTA, C E-EF M;RUA AMERICO VESPUCIO 745;LINDOIA;PÚBLICA;-25,4827571;-49,2799069
NOVA ESPERANCA, E M-EI EF;RUA HENRIQUE MATTIOLI 410;FAZENDINHA;PÚBLICA;-25,4836458;-49,3310114
EXPEDICIONARIO, E M CEI DO-EI EF;RUA BALDUR MAGNUS GRUBBA 2443;NOVO MUNDO;PÚBLICA;-25,4836546;-49,3140608
UBERLANDIA, C M E I;RUA BALDUR MAGNUS GRUBBA 2443;NOVO MUNDO;PÚBLICA;-25,4836546;-49,3140608
CENTRO EST EDUC PROFIS DE CURITIBA;RUA FREDERICO MAURER 3015;BOQUEIRAO;PÚBLICA;-25,4837304;-49,2488183
ARAPONGAS, E M-EI EF;RUA JOSE CASEMIRO STENZOWSKI 111;NOVO MUNDO;PÚBLICA;-25,4838597;-49,2850117
CAIUA II, C M E I;RUA ARNALD FERREIRA VELLOSO 620;CIC;PÚBLICA;-25,48405834;-49,35333387
ELYSIO VIANNA, C E PROF-EF PROFIS;AV SENADOR SALGADO FILHO 1320;GUABIROTUBA;PÚBLICA;-25,484365;-49,2234196
ITAPEMA, C M E I;ESTRADA VELHA DO BARIGUI 625;CIC;PÚBLICA;-25,4846013;-49,340531
PORTO BELO, C M E I;RUA DESEMBARGADOR CID CAMPELO 7510;CIC;PÚBLICA;-25,4846248;-49,3385706
SEGISMUNDO FALARZ, C E C-M-EF M;RUA ISAIAS REGIS DE MIRANDA 848;HAUER;PÚBLICA;-25,4846846;-49,2511775
VILA LEAO, C M E I;RUA PRIMO LOURENCO TOSIN 21;NOVO MUNDO;PÚBLICA;-25,4847523;-49,3023331
ANIBAL KHURY NETO, C E-EF M;RUA AVELINO MANTOVANI 430;UBERABA;PÚBLICA;-25,4850647;-49,2036984
CEEBJA PROFA MARIA DEON DE LIRA-EF M;RUA CARLOS DE LAET 4272;BOQUEIRAO;PÚBLICA;-25,4851588;-49,2414671
NOSSA SRA DO CARMO, E M-EI EF;RUA CARLOS DE LAET 4130;BOQUEIRAO;PÚBLICA;-25,4851588;-49,2414671
LULA, E M DONA-EI EF;RUA ELIAS MOYSES SCHELELA 570;UBERABA;PÚBLICA;-25,4854974;-49,2266867
SANTA HELENA, C M E I;RUA JOSE BATISTA DOS SANTOS 2496;CIC;PÚBLICA;-25,4856821;-49,3441757
SANTA AMELIA, C M E I;RUA FERNANDO SOUZA COSTA 375;FAZENDINHA;PÚBLICA;-25,4857954;-49,3254651
JOAO BETTEGA, C E-EF M;RUA VISCONDE DO CERRO FRIO 0;NOVO MUNDO;PÚBLICA;-25,4862844;-49,2996563
QUIELSE C DA SILVA, C M E I CONS;RUA JAN FREDERIK DE JAGER 150;AUGUSTA;PÚBLICA;-25,48654175;-49,35591726
HILDEGARD SONDAHL, C E PROFA-EF M;RUA JOAQUIM DE SIQUEIRA CORTES 62;CIC;PÚBLICA;-25,4867155;-49,3530957
CAIUA ILHEUS, C M E I;RUA TUNEIRAS DO OESTE 209;CIC;PÚBLICA;-25,4867155;-49,3530957
GRACILIANO RAMOS, E M-EI EF;RUA ALCIR MARTINS BASTOS 572;FAZENDINHA;PÚBLICA;-25,48687875;-49,32628338
RACHEL MADER GONCALVES, E M-EI EF;RUA GUSTAVO BARROZO GONCALVES 26;UBERABA;PÚBLICA;-25,4869969;-49,2001688
CORINA FERREIRA FERRAZ, C M E I;RUA WALDOMIRO DALDIGAN 1421;UBERABA;PÚBLICA;-25,4872898;-49,1954152
UNIAO FERROVIARIA I, C M E I;RUA WALDOMIRO DALDIGAN 1325;UBERABA;PÚBLICA;-25,4872898;-49,1954152
VILA FORMOSA, C M E I;RUA CORONEL HERCULANO DE ARAUJO 1193;NOVO MUNDO;PÚBLICA;-25,4874058;-49,3102633
AVELINO ANTONIO VIEIRA, C E-EF M;RUA JULIO MESQUITA 400;FAZENDINHA;PÚBLICA;-25,4874059;-49,3260772
OSVALDO CRUZ, E M DR-EI EF;RUA JOSE ALCIDES DE LIMA 126;NOVO MUNDO;PÚBLICA;-25,48762;-49,306711
JOAO DE OLIVEIRA FRANCO, C E-EF M;RUA PADRE MANUEL DA NOBREGA 1489;VILA FANNY;PÚBLICA;-25,4882251;-49,2777389
ANA PROVELLER, C M E I;RUA CABO CORNELIO DE SOUZA MARTINS 51;UBERABA;PÚBLICA;-25,4882662;-49,2024738
MARIA CLARA B TESSEROLLI, E M - EI EF;RUA JOAO RIBEIRO LEMOS 380;NOVO MUNDO;PÚBLICA;-25,4886505;-49,2889578
FRANCISCO C PEREIRA FILHO, C M E I DR;RUA OLINDO CAETANI 1070;UBERABA;PÚBLICA;-25,4887392;-49,2021454
CEEBJA CIC-EF M;TRAVESSA AUGUSTO MARACH 224;NOVO MUNDO;PÚBLICA;-25,4889196;-49,292542
FRANCISCO A MACEDO, C E DR-EF M;TRAVESSA AUGUSTO MARACH 224;NOVO MUNDO;PÚBLICA;-25,4889196;-49,292542
RIAD SALAMUNI, C M E I PROF;RUA ULISSES AURELIO VISINONI 1261;CIC;PÚBLICA;-25,4889366;-49,3548937
MICHEL KHURY, E M-EI EF;RUA ADHMAR VIEIRA DE ARAUJO 491;UBERABA;PÚBLICA;-25,4889712;-49,2040105
MARIA DOS ANJOS, E M MADRE - EI EF;RUA SANTA MARIA 540;NOVO MUNDO;PÚBLICA;-25,4890829;-49,2806353
FAZENDA BOQUEIRAO, C M E I;RUA BARTOLOMEU LOURENCO DE GUSMAO 2250;BOQUEIRAO;PÚBLICA;-25,4894984;-49,2381191
COLOMBO I, C M E I;RUA JOAO ANTONIO BRAGA CORTES 754;FAZENDINHA;PÚBLICA;-25,4897072;-49,3317303
GUILHERME BUTLER, E M PROF-EI EF;RUA IR FLAVIA BORLET 1189;BOQUEIRAO;PÚBLICA;-25,48976768;-49,2577313
TERUKO BELTRAO, C M E I PROFA;RUA ANNA PIETROBELLI IENSEN 49;UBERABA;PÚBLICA;-25,4901661;-49,1999105
NAIR DE MACEDO, E M CEI PROFA-EI EF;RUA FIORAVANTE SLAVIEIRO 753;NOVO MUNDO;PÚBLICA;-25,4904967;-49,3100882
VILA HAUER, C M E I;RUA PADRE DEHON 1775;BOQUEIRAO;PÚBLICA;-25,4905792;-49,2524413
FULVIA ROSEMBERG, C M E I;RUA TENENTE TITO TEIXEIRA DE CASTRO 590;BOQUEIRAO;PÚBLICA;-25,4906783;-49,2388386
UBERABA III, C M E I;RUA NICODEMUS ZEGLIN 11;UBERABA;PÚBLICA;-25,4913674;-49,2078469
TAPAJOS, C M E I;RUA CHANC OSWALDO ARANHA 965;HAUER;PÚBLICA;-25,49160352;-49,2616712
GUILHERME L BRAGA SOBRINHO, E M DR-EI EF;RUA DONA BARBARA CID 150;UBERABA;PÚBLICA;-25,4918138;-49,2231706
MARIA MARLI PIOVEZAN, E M PROFA-EI EF;RUA VELCY BOLIVAR GRANDO 105;UBERABA;PÚBLICA;-25,4937291;-49,2079595
GOTTLIEB MUELLER, E E C-M-EF;RUA BOM JESUS DE IGUAPE 3333;BOQUEIRAO;PÚBLICA;-25,493788;-49,2385661
ALFREDO PARODI, C E-EF M;RUA ESPIRIDIAO KALLUF 125;UBERABA;PÚBLICA;-25,4938255;-49,21038512
EURIDES BRANDAO, C E-EF M;RUA JAIR COELHO 260;CIC;PÚBLICA;-25,49402055;-49,34943044
IOKO MARGARETE HARA, C M E I;RUA ALBERTO HEYN 270;UBERABA;PÚBLICA;-25,4940327;-49,2162971
MIGUEL ARRAES, C M E I;RUA MARCIO JOSE ABONISKI 230;CIC;PÚBLICA;-25,4942851;-49,34861192
HOMERO B DE BARROS, C E-EF M PROFIS;RUA FERNANDES VIEIRA 17;CAPAO RASO;PÚBLICA;-25,4951411;-49,280929
IVONETE ROSA DE SOUZA, C M E I;RUA AFIFFE MANSUR 634;NOVO MUNDO;PÚBLICA;-25,4953324;-49,30317632
BARIGUI, C M E I;RUA ARTHUR MARTINS FRANCO 1803;CIC;PÚBLICA;-25,4954475;-49,3354181
PRO-MORAR BARIGUI, E M-EI EF;RUA ARTHUR MARTINS FRANCO 1803;CIC;PÚBLICA;-25,4954475;-49,3354181
CANDIDO PORTINARI, C M E I DO CAIC;RUA ANTONIO GEROSLAU FERREIRA 391;CIC;PÚBLICA;-25,495971;-49,348792
BOSCO, E M D-EI EF;RUA NOSSA SENHORA DA CABECA 1961;CIC;PÚBLICA;-25,4960449;-49,3161107
NOVA BARIGUI, C M E I;RUA DES CID CAMPELO 6279;CIC;PÚBLICA;-25,4960502;-49,3380706
IVO LEAO, C E-EF M;RUA NOSSA SENHORA DA CABECA 1183;CIC;PÚBLICA;-25,4961899;-49,3212645
RONDON II, C M E I MAL;RUA NOSSA SENHORA DA CABECA 224;CIC;PÚBLICA;-25,4961899;-49,3212645
YVONE PIMENTEL, C E C-M-EF M;RUA SEBASTIAO MALUCELLI 1312;NOVO MUNDO;PÚBLICA;-25,496328;-49,2997653
CANDIDO PORTINARI, E M DO CAIC-EI EF;RUA ANTONIO GEROSLAU FERREIRA 497;CIC;PÚBLICA;-25,4963319;-49,350366
SANTO ANTONIO, C M E I;RUA FELICIO ZIBARTH 178;UBERABA;PÚBLICA;-25,4965464;-49,214133
RUTH CARDOSO, C M E I;RUA GUIRINO JORY 195;UBERABA;PÚBLICA;-25,4965581;-49,2010496
MEIA LUA, C M E I;RUA ROMEU BACH 116;BOQUEIRAO;PÚBLICA;-25,497284;-49,2277805
IVAIPORA, E M-EI EF;RUA VEREADOR ADEODATO VOLPI 550;CAPAO RASO;PÚBLICA;-25,497933;-49,2944889
CARRAO, C E CONS-EF M;RUA DR SIMAO KOSSOBUDSKI 151;UBERABA;PÚBLICA;-25,4979422;-49,2201422
TAPAJOS II, C M E I;RUA VEREADOR OSVALDO NASCIMENTO BITTENCOURT 680;XAXIM;PÚBLICA;-25,49850595;-49,25915484
FRANCISCO DEROSSO, E M-EI EF;RUA FRANCISCO DEROSSO 901;XAXIM;PÚBLICA;-25,4985669;-49,2674795
JARDIM PARANA, C M E I;RUA ANTON TCHEKOV 295;CAPAO RASO;PÚBLICA;-25,49891432;-49,28156423
VICTOR DO AMARAL, C E PROF-EF M PROFIS;RUA BOM JESUS DE IGUAPE 4065;BOQUEIRAO;PÚBLICA;-25,4992329;-49,2353401
CAMPO ALEGRE, C M E I;RUA REYNALDO BONAT 2;CIC;PÚBLICA;-25,4993279;-49,3154288
JAYME CANET, C E-EF M;RUA ANA APARECIDA L CANET 133;XAXIM;PÚBLICA;-25,5005321;-49,2656654
MONTEIRO LOBATO, E M CEI-EI EF;RUA GUILHERME FUGMANN 44;CIC;PÚBLICA;-25,5006977;-49,32006141
VILA LORENA, C M E I;RUA GRACIETTE SALMON 271;UBERABA;PÚBLICA;-25,5008668;-49,2161684
POLIVALENTE DE CURITIBA, C E-EF M;RUA SALVADOR FERRANTE 1664;BOQUEIRAO;PÚBLICA;-25,5021441;-49,2508718
JOAO MAZZAROTTO, C E-EF M;RUA SANTA REGINA 664;CAPAO RASO;PÚBLICA;-25,5021951;-49,2896287
UMUARAMA, E M-EF;RUA FREI TEOFILO 730;CAPAO RASO;PÚBLICA;-25,502405;-49,3033327
MANSUR GUERIOS, E M-EI EF;ESTRADA VELHA DO BARIGUI 3200;CIC;PÚBLICA;-25,5025724;-49,3488838
NIVALDO BRAGA, E M-EI EF;RUA PROFESSOR JOAO SOARES BARCELOS 3400;BOQUEIRAO;PÚBLICA;-25,5025865;-49,2440175
WENCESLAU BRAZ, E M-EI EF;RUA O BRASIL PARA CRISTO 2090;BOQUEIRAO;PÚBLICA;-25,5026422;-49,2274978
EMILIO DE MENEZES, C E-EF M;RUA JOSE ZALESKI 450;CAPAO RASO;PÚBLICA;-25,5032943;-49,3112845
EUZEBIO DA MOTA, C E-EF M;RUA CLARA TEDESCO 2773;BOQUEIRAO;PÚBLICA;-25,5033313;-49,2535812
NARCISO MENDES, C E PROF-EF M;RUA PROF NARCISO MENDES 283;XAXIM;PÚBLICA;-25,5034523;-49,2715972
VILA IPIRANGA, C M E I;RUA MAJOR SEBASTIAO ISIDORO PEREIRA 116;CAPAO RASO;PÚBLICA;-25,5035727;-49,2847294
ALBERT SCHWEITZER, E M-EF;RUA DECIO BARRETO 153;CIC;PÚBLICA;-25,5035808;-49,3234303
CONJUNTO NOSSA SRA DA LUZ II, C M E I;RUA HUMBERTO CALIXTO FRUET 321;CIC;PÚBLICA;-25,50445995;-49,32077998
JARDIM EUROPA, E M-EI EF;RUA HERMENEGILDO BONAT 26;XAXIM;PÚBLICA;-25,5054336;-49,2793873
JARDIM ESMERALDA, C M E I;RUA DANTE HONORIO 503;XAXIM;PÚBLICA;-25,5059891;-49,2746167
HELENA W ANTIPOFF, E M-EI EF MOD ED ESP;RUA JOAQUIM CARDOSO DA SILVEIRA 185;BOQUEIRAO;PÚBLICA;-25,5065475;-49,2209002
DIRCE C DO AMARAL, C E PROFA-EF M PROFIS;RUA PAULO CESAR DE ARAUJO KALIL 0;CIC;PÚBLICA;-25,5067457;-49,321279
GERMANO PACIORNIK, E M PROF-EI EF;RUA JOAQUIM CARDOSO DA SILVEIRA 187;BOQUEIRAO;PÚBLICA;-25,5068409;-49,2213408
ROLANDIA, E M-EI EF;RUA DES.ANTONIO DE PAULA 3451;BOQUEIRAO;PÚBLICA;-25,5071471;-49,2250907
BARIGUI I, C M E I;RUA ATILIO VIEIRA DE MOURA 135;CIC;PÚBLICA;-25,5073549;-49,3353994
HUGO PERETTI, C M E I;RUA ARTHUR MARTINS FRANCO 505;CIC;PÚBLICA;-25,5076679;-49,3346702
HAMILTON CALDERARI LEAL, E M DR-EI EF;RUA VICTOR GRYCAJUK 121;SAO MIGUEL;PÚBLICA;-25,5078274;-49,3546977
